1620936900000,49219.73000000,49437.86000000,48889.10000000,49070.64000000,1085.53952500,1620937799999,53342743.71432534,26489,614.47515300,30192740.21726687,0
1620937800000,49074.84000000,49403.95000000,49035.85000000,49253.99000000,890.96988400,1620938699999,43850309.92570213,21472,524.61121700,25812626.90341107,0
1620938700000,49257.00000000,49450.00000000,49055.00000000,49304.15000000,758.03050400,1620939599999,37295498.07012547,20478,380.36555200,18714823.30847506,0
1620939600000,49304.11000000,49770.00000000,49000.00000000,49760.83000000,759.10286200,1620940499999,37482458.61561862,26487,395.99467000,19560596.09404826,0
1620940500000,49754.57000000,49841.63000000,49552.73000000,49653.83000000,617.18686400,1620941399999,30670606.07150895,25224,327.03162000,16253912.41222589,0
1620941400000,49654.11000000,49716.82000000,49353.00000000,49457.95000000,527.91442600,1620942299999,26148739.23116134,19613,258.61160000,12809013.18953935,0
1620942300000,49462.65000000,49866.03000000,49222.22000000,49564.94000000,688.96090100,1620943199999,34182300.87859038,22264,341.94567500,16970581.51871776,0
1620943200000,49564.93000000,49590.59000000,49009.14000000,49041.61000000,716.94747000,1620944099999,35367375.78358077,23783,340.55891300,16800735.59109576,0
1620944100000,49041.20000000,49430.00000000,49005.02000000,49322.44000000,670.98171600,1620944999999,33022257.00571118,20989,375.45784400,18476816.77768565,0
1620945000000,49324.38000000,49879.77000000,49324.38000000,49671.50000000,858.60749900,1620945899999,42659037.66829601,24806,495.42815000,24607655.32917777,0
1620945900000,49676.45000000,49797.98000000,48838.38000000,48857.72000000,1325.03526000,1620946799999,65432981.63520156,41000,655.60612700,32382040.31888085,0
1620946800000,48857.76000000,49141.07000000,48350.00000000,49100.20000000,1463.80170500,1620947699999,71358281.36394419,46557,714.45569500,34833924.93452671,0
1620947700000,49100.19000000,49346.47000000,48726.00000000,49147.00000000,877.08064200,1620948599999,43018555.45367290,26951,471.90019800,23141802.46230079,0
1620948600000,49146.99000000,49567.14000000,48959.34000000,49421.24000000,765.45758100,1620949499999,37748583.99236441,24690,418.08144100,20626006.65352797,0
